2019-04-11 17:58:57 INFO - {"pool-1-thread-19":["XG14,4,1-2"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-301":["XG14,6,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-298":["T101,4,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-300":["XG14,5,1-2"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-299":["L221,3,11-12"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-304":["CG04,2,11-12"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-303":["XG14,2,12-1"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-305":["CG04,1,11-12"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-306":["T101,6,1-2"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-307":["T101,4,11-12"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-314":["L221,1,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-309":["CG04,4,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-313":["T101,4,12-1"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-310":["CG04,4,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-311":["T101,6,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-308":["L221,4,10-11"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-302":["L221,5,12-1"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-316":["T101,5,12-1"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-319":["T101,6,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-321":["T101,4,10-11"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-320":["L221,2,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-312":["CG04,5,1-2"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-315":["T101,2,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-318":["T101,6,1-2"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-324":["L221,3,12-1"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-325":["T101,5,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-322":["CG04,3,11-12"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-326":["T101,5,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-317":["L221,2,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-327":["L221,4,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-331":["T101,1,12-1"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-16":["L221,3,1-2"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-323":["XG14,4,12-1"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-333":["XG14,2,11-12"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-334":["L221,6,10-11"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-329":["T101,1,10-11"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-335":["XG14,4,12-1"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-341":["CG04,1,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-352":["CG04,1,10-11"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-339":["CG04,3,1-2"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-328":["XG14,2,11-12"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-346":["XG14,6,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-338":["CG04,5,10-11"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-356":["XG14,5,1-2"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-343":["CG04,1,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-366":["CG04,4,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-347":["XG14,5,12-1"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-357":["XG14,6,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-365":["CG04,4,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-370":["L221,1,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-353":["T101,3,12-1"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-349":["CG04,1,12-1"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-351":["L221,2,12-1"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-355":["L221,3,11-12"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-383":["L221,4,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-376":["L221,2,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-373":["L221,2,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-381":["T101,5,9-10"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-378":["CG04,3,11-12"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-358":["L221,5,12-1"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-364":["L221,4,10-11"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-380":["L221,3,12-1"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-377":["T101,4,10-11"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-371":["T101,5,12-1"]} 
2019-04-11 17:58:57 INFO - {"pool-1-thread-368":["CG04,5,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-342":["CG04,6,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-361":["CG04,1,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-367":["T101,6,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-332":["L221,4,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-363":["T101,4,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-348":["XG14,1,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-379":["XG14,4,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-362":["T101,6,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-345":["L221,5,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-354":["T101,4,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-350":["XG14,4,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-382":["T101,5,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-340":["CG04,5,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-359":["XG14,2,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-372":["T101,2,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-360":["CG04,2,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-336":["CG04,5,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-330":["T101,5,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-337":["XG14,6,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-374":["T101,6,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-344":["CG04,6,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-375":["T101,6,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-369":["T101,4,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-384":["CG04,3,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-385":["CG04,4,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-387":["XG14,5,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-385":["L221,6,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-386":["CG04,5,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-391":["L221,4,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-384":["CG04,5,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-388":["XG14,3,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-389":["XG14,2,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-392":["CG04,4,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-386":["XG14,4,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-385":["CG04,6,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-387":["XG14,4,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-395":["T101,2,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-389":["CG04,4,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-394":["T101,3,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-390":["T101,5,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-391":["CG04,2,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-388":["L221,4,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-396":["T101,3,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-397":["XG14,5,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-393":["L221,3,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-409":["T101,1,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-399":["T101,3,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-398":["XG14,3,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-410":["CG04,5,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-416":["CG04,5,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-412":["L221,1,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-414":["XG14,5,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-384":["CG04,3,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-413":["CG04,6,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-411":["L221,6,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-415":["XG14,1,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-385":["XG14,4,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-387":["T101,3,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-395":["L221,6,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-392":["XG14,1,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-418":["CG04,1,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-419":["L221,1,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-389":["T101,3,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-417":["T101,4,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-422":["T101,1,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-390":["T101,5,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-394":["CG04,4,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-423":["XG14,1,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-420":["T101,1,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-391":["CG04,1,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-421":["CG04,3,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-396":["L221,4,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-425":["L221,6,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-424":["T101,6,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-388":["L221,2,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-429":["L221,6,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-420":["XG14,5,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-426":["XG14,6,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-423":["CG04,3,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-430":["CG04,5,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-435":["XG14,4,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-427":["CG04,4,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-428":["CG04,5,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-432":["XG14,2,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-437":["XG14,4,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-438":["CG04,4,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-436":["CG04,6,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-431":["XG14,3,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-434":["L221,4,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-439":["L221,3,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-444":["XG14,5,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-433":["T101,5,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-443":["T101,3,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-446":["L221,4,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-445":["XG14,3,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-450":["T101,1,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-447":["T101,3,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-451":["CG04,5,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-452":["L221,6,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-440":["CG04,4,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-454":["CG04,6,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-442":["T101,2,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-456":["XG14,1,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-460":["T101,3,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-453":["L221,1,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-465":["L221,1,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-466":["T101,5,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-441":["T101,3,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-455":["XG14,5,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-458":["XG14,1,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-462":["L221,6,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-467":["CG04,4,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-472":["L221,2,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-468":["T101,1,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-475":["L221,6,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-476":["L221,4,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-470":["T101,1,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-448":["CG04,2,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-471":["XG14,1,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-469":["CG04,3,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-461":["T101,3,10-11"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-457":["CG04,5,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-463":["T101,4,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-459":["XG14,4,9-10"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-449":["CG04,3,1-2"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-473":["CG04,1,12-1"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-474":["T101,6,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-477":["XG14,6,11-12"]} 
2019-04-11 17:58:58 INFO - {"pool-1-thread-464":["CG04,1,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-480":["XG14,5,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-483":["XG14,1,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-482":["L221,3,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-481":["CG04,3,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-485":["CG04,2,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-489":["CG04,5,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-484":["L221,1,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-486":["CG04,4,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-490":["T101,3,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-492":["XG14,6,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-478":["L221,1,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-487":["XG14,3,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-491":["T101,6,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-496":["CG04,1,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-488":["XG14,6,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-497":["CG04,6,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-494":["L221,5,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-493":["XG14,4,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-500":["XG14,1,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-501":["XG14,1,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-498":["XG14,4,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-499":["T101,3,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-495":["CG04,2,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-480":["XG14,1,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-483":["L221,5,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-482":["L221,1,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-503":["L221,6,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-489":["CG04,5,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-502":["L221,5,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-484":["CG04,5,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-506":["CG04,2,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-505":["XG14,6,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-504":["L221,6,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-487":["L221,5,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-507":["XG14,1,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-492":["T101,6,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-491":["CG04,2,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-508":["CG04,2,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-497":["XG14,6,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-494":["T101,6,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-510":["L221,3,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-512":["L221,4,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-509":["CG04,5,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-511":["XG14,1,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-500":["T101,3,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-499":["XG14,3,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-513":["XG14,4,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-501":["XG14,4,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-495":["T101,1,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-480":["T101,4,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-483":["CG04,6,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-514":["XG14,1,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-517":["XG14,2,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-516":["L221,3,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-515":["CG04,5,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-518":["T101,6,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-482":["T101,5,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-519":["T101,5,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-503":["L221,5,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-520":["T101,4,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-521":["L221,4,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-489":["T101,5,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-532":["CG04,5,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-526":["XG14,1,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-524":["CG04,3,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-534":["T101,3,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-533":["T101,6,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-525":["L221,3,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-522":["L221,1,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-529":["CG04,4,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-527":["L221,1,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-528":["CG04,2,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-536":["XG14,4,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-552":["L221,6,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-558":["CG04,2,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-554":["CG04,2,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-545":["L221,5,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-538":["CG04,2,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-541":["XG14,4,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-563":["L221,3,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-547":["L221,1,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-581":["T101,5,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-540":["CG04,6,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-539":["CG04,1,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-580":["L221,5,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-560":["XG14,6,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-582":["T101,4,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-583":["L221,4,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-577":["T101,5,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-567":["XG14,3,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-556":["L221,5,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-562":["CG04,5,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-571":["T101,1,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-559":["T101,6,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-570":["XG14,1,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-561":["CG04,2,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-523":["XG14,5,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-575":["L221,3,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-543":["XG14,1,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-565":["L221,4,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-537":["L221,5,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-573":["T101,4,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-531":["XG14,6,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-579":["T101,5,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-569":["XG14,4,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-550":["L221,5,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-574":["CG04,5,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-553":["XG14,6,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-548":["CG04,5,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-530":["XG14,3,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-555":["T101,6,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-564":["XG14,1,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-542":["T101,3,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-568":["XG14,4,11-12"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-535":["XG14,6,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-544":["XG14,1,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-566":["T101,3,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-546":["XG14,1,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-551":["L221,6,12-1"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-578":["T101,6,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-549":["CG04,5,1-2"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-557":["XG14,1,10-11"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-572":["CG04,6,9-10"]} 
2019-04-11 17:58:59 INFO - {"pool-1-thread-576":["XG14,2,11-12"]} 
2019-04-11 17:59:00 INFO - {"pool-1-thread-584":["T101,5,12-1"]} 
2019-04-11 17:59:00 INFO - {"pool-1-thread-586":["L221,2,11-12"]} 
2019-04-11 17:59:00 INFO - {"pool-1-thread-584":["T101,3,11-12"]} 
